pageRank,target
1.2940775815693465e-07,3812
2.628359318782419e-07,3813
1.2940775815693465e-07,3814
2.038255783166167e-05,3815
1.2940775815693465e-07,3816
1.2940775815693465e-07,3817
1.2940775815693465e-07,3818
1.2940775815693465e-07,3819
1.961218450175869e-07,3820
1.2940775815693465e-07,3821
1.2940775815693465e-07,3822
1.2940775815693465e-07,3823
1.2940775815693465e-07,3824
1.2940775815693465e-07,3825
1.2940775815693465e-07,3826
1.2940775815693465e-07,3827
2.6283593187824537e-07,3828
1.2940775815693465e-07,3829
1.2940775815693465e-07,3830
1.2940775815693465e-07,3831
1.2940775815693465e-07,3832
1.2940775815693465e-07,3833
1.2940775815693465e-07,3834
1.2940775815693465e-07,3835
1.2940775815693465e-07,3836
4.316154077893895e-07,3837
1.2940775815693465e-07,3838
1.2940775815693465e-07,3839
1.2940775815693465e-07,3840
1.2940775815693465e-07,3841
1.2940775815693465e-07,3842
1.2940775815693465e-07,3843
1.2940775815693465e-07,3844
1.2940775815693465e-07,3845
1.2940775815693465e-07,3846
1.2940775815693465e-07,3847
1.2940775815693465e-07,3848
1.2940775815693465e-07,3849
1.2940775815693465e-07,3850
1.2940775815693465e-07,3851
1.2940775815693465e-07,3852
1.2940775815693465e-07,3853
1.2940775815693465e-07,3854
1.2940775815693465e-07,3855
1.2940775815693465e-07,3856
1.2940775815693465e-07,3857
1.2940775815693465e-07,3858
1.6652785771836472e-06,3859
1.2940775815693465e-07,3860
1.361674044133541e-05,3861
1.2940775815693465e-07,3862
1.2940775815693465e-07,3863
1.2940775815693465e-07,3864
1.2940775815693465e-07,3865
1.2940775815693465e-07,3866
1.2940775815693465e-07,3867
1.2940775815693465e-07,3868
1.2940775815693465e-07,3869
1.2940775815693465e-07,3870
1.2940775815693465e-07,3871
1.2940775815693465e-07,3872
1.2940775815693465e-07,3873
1.2940775815693465e-07,3874
1.2940775815693465e-07,3875
2.1312097899620603e-07,3876
1.2940775815693465e-07,3877
3.1819728705255e-07,3878
1.2940775815693465e-07,3879
1.2940775815693465e-07,3880
1.2940775815693465e-07,3881
1.2940775815693465e-07,3882
1.2940775815693465e-07,3883
1.2940775815693465e-07,3884
1.2940775815693465e-07,3885
1.2940775815693465e-07,3886
1.2940775815693465e-07,3887
1.8476911333124647e-07,3888
1.2940775815693465e-07,3889
1.2940775815693465e-07,3890
1.2940775815693465e-07,3891
1.2940775815693465e-07,3892
1.2940775815693465e-07,3893
1.2940775815693465e-07,3894
1.2940775815693465e-07,3895
1.2940775815693465e-07,3896
4.479709938439344e-06,3897
2.694267004287338e-07,3898
1.2940775815693465e-07,3899
1.2940775815693465e-07,3900
1.2940775815693465e-07,3901
1.2940775815693465e-07,3902
1.2940775815693465e-07,3903
1.2940775815693465e-07,3904
1.2940775815693465e-07,3905
1.2940775815693465e-07,3906
1.2940775815693465e-07,3907
1.2940775815693465e-07,3908
1.2940775815693465e-07,3909
1.2940775815693465e-07,3910
1.2940775815693465e-07,3911
1.2940775815693465e-07,3912
1.2940775815693465e-07,3913
1.2940775815693465e-07,3914
1.2940775815693465e-07,3915
1.2940775815693465e-07,3916
1.2940775815693465e-07,3917
1.2940775815693465e-07,3918
1.2940775815693465e-07,3919
1.2940775815693465e-07,3920
1.2940775815693465e-07,3921
1.2940775815693465e-07,3922
1.2940775815693465e-07,3923
1.2940775815693465e-07,3924
1.2940775815693465e-07,3925
1.2940775815693465e-07,3926
1.2940775815693465e-07,3927
1.2940775815693465e-07,3928
1.2940775815693465e-07,3929
1.2940775815693465e-07,3930
1.2940775815693465e-07,3931
1.2940775815693465e-07,3932
1.2940775815693465e-07,3933
1.2940775815693465e-07,3934
1.2940775815693465e-07,3935
1.2940775815693465e-07,3936
1.2940775815693465e-07,3937
1.2940775815693465e-07,3938
1.2940775815693465e-07,3939
1.2940775815693465e-07,3940
1.2940775815693465e-07,3941
1.2940775815693465e-07,3942
1.2940775815693465e-07,3943
1.2940775815693465e-07,3944
1.2940775815693465e-07,3945
1.2940775815693465e-07,3946
1.2940775815693465e-07,3947
1.2940775815693465e-07,3948
1.2940775815693465e-07,3949
1.2940775815693465e-07,3950
1.2940775815693465e-07,3951
1.2940775815693465e-07,3952
1.2940775815693465e-07,3953
1.2940775815693465e-07,3954
1.2940775815693465e-07,3955
1.2940775815693465e-07,3956
2.628359318782435e-07,3957
1.2940775815693465e-07,3958
1.2940775815693465e-07,3959
1.2940775815693465e-07,3960
1.2940775815693465e-07,3961
1.2940775815693465e-07,3962
1.2940775815693465e-07,3963
1.2940775815693465e-07,3964
1.2940775815693465e-07,3965
1.2940775815693465e-07,3966
1.2940775815693465e-07,3967
1.2940775815693465e-07,3968
1.2940775815693465e-07,3969
1.2940775815693465e-07,3970
1.2940775815693465e-07,3971
1.2940775815693465e-07,3972
1.2940775815693465e-07,3973
2.0382557831666305e-05,3974
2.628359318782294e-07,3975
4.010885546653561e-07,3976
1.2940775815693465e-07,3977
1.2940775815693465e-07,3978
1.2940775815693465e-07,3979
1.2940775815693465e-07,3980
1.2940775815693465e-07,3981
2.038255783167728e-05,3982
1.2940775815693465e-07,3983
1.2940775815693465e-07,3984
1.2940775815693465e-07,3985
2.628359318782463e-07,3986
1.2940775815693465e-07,3987
1.2940775815693465e-07,3988
1.2940775815693465e-07,3989
2.628359318782412e-07,3990
1.2940775815693465e-07,3991
1.2940775815693465e-07,3992
1.2940775815693465e-07,3993
1.2940775815693465e-07,3994
1.2940775815693465e-07,3995
6.976101782184877e-05,3996
1.2940775815693465e-07,3997
1.2940775815693465e-07,3998
1.2940775815693465e-07,3999
1.2940775815693465e-07,4000
1.2940775815693465e-07,4001
1.2940775815693465e-07,4002
1.2940775815693465e-07,4003
1.2940775815693465e-07,4004
1.2940775815693465e-07,4005
1.2940775815693465e-07,4006
2.6283593187824087e-07,4007
1.2940775815693465e-07,4008
1.2940775815693465e-07,4009
1.2940775815693465e-07,4010
1.2940775815693465e-07,4011
1.2940775815693465e-07,4012
1.2940775815693465e-07,4013
1.2940775815693465e-07,4014
1.2940775815693465e-07,4015
1.2940775815693465e-07,4016
1.2940775815693465e-07,4017
1.2940775815693465e-07,4018
1.2940775815693465e-07,4019
1.2940775815693465e-07,4020
1.2940775815693465e-07,4021
1.2940775815693465e-07,4022
1.2940775815693465e-07,4023
1.2940775815693465e-07,4024
1.2940775815693465e-07,4025
1.2940775815693465e-07,4026
1.2940775815693465e-07,4027
1.2940775815693465e-07,4028
1.2940775815693465e-07,4029
1.2940775815693465e-07,4030
1.2940775815693465e-07,4031
1.2940775815693465e-07,4032
1.2940775815693465e-07,4033
1.2940775815693465e-07,4034
1.8476911333124647e-07,4035
1.738838160640434e-07,4036
1.2940775815693465e-07,4037
1.2940775815693465e-07,4038
1.2940775815693465e-07,4039
1.2940775815693465e-07,4040
1.2940775815693465e-07,4041
1.2940775815693465e-07,4042
1.2940775815693465e-07,4043
1.2940775815693465e-07,4044
1.2940775815693465e-07,4045
1.2940775815693465e-07,4046
1.2940775815693465e-07,4047
1.2940775815693465e-07,4048
1.2940775815693465e-07,4049
1.2940775815693465e-07,4050
1.2940775815693465e-07,4051
1.2940775815693465e-07,4052
1.2940775815693465e-07,4053
1.2940775815693465e-07,4054
1.2940775815693465e-07,4055
1.2940775815693465e-07,4056
1.2940775815693465e-07,4057
1.2940775815693465e-07,4058
1.2940775815693465e-07,4059
1.2940775815693465e-07,4060
1.2940775815693465e-07,4061
1.2940775815693465e-07,4062
1.2940775815693465e-07,4063
1.2940775815693465e-07,4064
1.2940775815693465e-07,4065
1.2940775815693465e-07,4066
1.2940775815693465e-07,4067
1.2940775815693465e-07,4068
1.2940775815693465e-07,4069
1.2940775815693465e-07,4070
1.2940775815693465e-07,4071
1.2940775815693465e-07,4072
1.2940775815693465e-07,4073
1.2940775815693465e-07,4074
2.6283593187823986e-07,4075
1.2940775815693465e-07,4076
1.2940775815693465e-07,4077
1.2940775815693465e-07,4078
1.2940775815693465e-07,4079
2.6283593187823886e-07,4080
1.2940775815693465e-07,4081
1.2940775815693465e-07,4082
1.2940775815693465e-07,4083
1.2940775815693465e-07,4084
1.2940775815693465e-07,4085
1.2940775815693465e-07,4086
1.2940775815693465e-07,4087
1.2940775815693465e-07,4088
1.2940775815693465e-07,4089
1.2940775815693465e-07,4090
1.2940775815693465e-07,4091
1.2940775815693465e-07,4092
1.2940775815693465e-07,4093
1.2940775815693465e-07,4094
1.2940775815693465e-07,4095
1.2940775815693465e-07,4096
1.2940775815693465e-07,4097
2.694267004287299e-07,4098
1.2940775815693465e-07,4099
1.2940775815693465e-07,4100
1.2940775815693465e-07,4101
1.2940775815693465e-07,4102
1.2940775815693465e-07,4103
1.2940775815693465e-07,4104
1.2940775815693465e-07,4105
1.2940775815693465e-07,4106
1.1161473883646103e-05,4107
1.2940775815693465e-07,4108
1.2940775815693465e-07,4109
1.2940775815693465e-07,4110
1.2940775815693465e-07,4111
1.2940775815693465e-07,4112
1.2940775815693465e-07,4113
1.2940775815693465e-07,4114
1.2940775815693465e-07,4115
1.2940775815693465e-07,4116
1.2940775815693465e-07,4117
1.2940775815693465e-07,4118
2.02554607982709e-07,4119
1.2940775815693465e-07,4120
1.2940775815693465e-07,4121
1.2940775815693465e-07,4122
1.2940775815693465e-07,4123
1.2940775815693465e-07,4124
1.2940775815693465e-07,4125
1.2940775815693465e-07,4126
1.2940775815693465e-07,4127
1.2940775815693465e-07,4128
1.2940775815693465e-07,4129
1.2940775815693465e-07,4130
1.2940775815693465e-07,4131
1.2940775815693465e-07,4132
1.2940775815693465e-07,4133
1.2940775815693465e-07,4134
1.2940775815693465e-07,4135
1.2940775815693465e-07,4136
1.2940775815693465e-07,4137
1.2940775815693465e-07,4138
1.2940775815693465e-07,4139
1.2940775815693465e-07,4140
1.2940775815693465e-07,4141
1.2940775815693465e-07,4142
1.2940775815693465e-07,4143
1.7782607471354526e-06,4144
1.2940775815693465e-07,4145
1.2940775815693465e-07,4146
1.2940775815693465e-07,4147
1.2940775815693465e-07,4148
1.2940775815693465e-07,4149
1.2940775815693465e-07,4150
1.2940775815693465e-07,4151
1.2940775815693465e-07,4152
1.2940775815693465e-07,4153
1.2940775815693465e-07,4154
1.2940775815693465e-07,4155
1.2940775815693465e-07,4156
1.2940775815693465e-07,4157
1.2940775815693465e-07,4158
1.2940775815693465e-07,4159
1.2940775815693465e-07,4160
1.2940775815693465e-07,4161
1.2940775815693465e-07,4162
1.2940775815693465e-07,4163
1.2940775815693465e-07,4164
1.2940775815693465e-07,4165
1.2940775815693465e-07,4166
1.2940775815693465e-07,4167
1.2940775815693465e-07,4168
1.2940775815693465e-07,4169
1.2940775815693465e-07,4170
1.2940775815693465e-07,4171
2.429216059315482e-05,4172
1.2940775815693465e-07,4173
1.2940775815693465e-07,4174
1.2940775815693465e-07,4175
1.2940775815693465e-07,4176
1.2940775815693465e-07,4177
1.2940775815693465e-07,4178
1.2940775815693465e-07,4179
1.2940775815693465e-07,4180
2.0382557831670188e-05,4181
1.2940775815693465e-07,4182
1.2940775815693465e-07,4183
1.2940775815693465e-07,4184
1.2940775815693465e-07,4185
1.2940775815693465e-07,4186
1.2940775815693465e-07,4187
1.2940775815693465e-07,4188
1.2940775815693465e-07,4189
1.2940775815693465e-07,4190
1.2940775815693465e-07,4191
1.2940775815693465e-07,4192
1.2940775815693465e-07,4193
1.2940775815693465e-07,4194
1.2940775815693465e-07,4195
1.2940775815693465e-07,4196
4.6297819246023523e-07,4197
2.038255783167016e-05,4198
1.2940775815693465e-07,4199
1.2940775815693465e-07,4200
1.2940775815693465e-07,4201
1.2940775815693465e-07,4202
1.2940775815693465e-07,4203
1.2940775815693465e-07,4204
2.038255783167686e-05,4205
1.2940775815693465e-07,4206
1.2940775815693465e-07,4207
1.2940775815693465e-07,4208
1.2940775815693465e-07,4209
1.2940775815693465e-07,4210
1.2940775815693465e-07,4211
1.2940775815693465e-07,4212
1.2940775815693465e-07,4213
1.2940775815693465e-07,4214
1.2940775815693465e-07,4215
1.2940775815693465e-07,4216
2.628359318782419e-07,4217
1.2940775815693465e-07,4218
1.2940775815693465e-07,4219
1.2940775815693465e-07,4220
1.2940775815693465e-07,4221
1.2940775815693465e-07,4222
1.2940775815693465e-07,4223
1.2940775815693465e-07,4224
1.2940775815693465e-07,4225
1.2940775815693465e-07,4226
1.2940775815693465e-07,4227
1.2940775815693465e-07,4228
1.2940775815693465e-07,4229
1.2940775815693465e-07,4230
1.2940775815693465e-07,4231
1.2940775815693465e-07,4232
1.2940775815693465e-07,4233
1.2940775815693465e-07,4234
3.319622432718051e-07,4235
1.2940775815693465e-07,4236
1.2940775815693465e-07,4237
1.7782607471354526e-06,4238
1.2940775815693465e-07,4239
1.2940775815693465e-07,4240
1.2940775815693465e-07,4241
1.2940775815693465e-07,4242
1.2940775815693465e-07,4243
1.2940775815693465e-07,4244
1.2940775815693465e-07,4245
1.2940775815693465e-07,4246
1.2940775815693465e-07,4247
1.2940775815693465e-07,4248
1.2940775815693465e-07,4249
1.2940775815693465e-07,4250
1.2940775815693465e-07,4251
1.2940775815693465e-07,4252
1.2940775815693465e-07,4253
1.2940775815693465e-07,4254
1.2940775815693465e-07,4255
1.2940775815693465e-07,4256
1.5540325665314245e-06,4257
1.2940775815693465e-07,4258
1.2940775815693465e-07,4259
1.2940775815693465e-07,4260
4.99253461109991e-06,4261
1.2940775815693465e-07,4262
1.2940775815693465e-07,4263
1.2940775815693465e-07,4264
1.2940775815693465e-07,4265
1.2940775815693465e-07,4266
1.2940775815693465e-07,4267
1.2940775815693465e-07,4268
1.2940775815693465e-07,4269
1.2940775815693465e-07,4270
1.2940775815693465e-07,4271
1.2940775815693465e-07,4272
1.2940775815693465e-07,4273
1.2940775815693465e-07,4274
1.2940775815693465e-07,4275
1.2940775815693465e-07,4276
1.2940775815693465e-07,4277
1.2940775815693465e-07,4278
1.2940775815693465e-07,4279
1.2940775815693465e-07,4280
1.2940775815693465e-07,4281
1.2940775815693465e-07,4282
1.2940775815693465e-07,4283
1.2940775815693465e-07,4284
1.2940775815693465e-07,4285
1.2940775815693465e-07,4286
1.2940775815693465e-07,4287
1.2940775815693465e-07,4288
1.2940775815693465e-07,4289
1.2940775815693465e-07,4290
1.3507004523262449e-05,4291
1.2940775815693465e-07,4292
1.2940775815693465e-07,4293
1.2940775815693465e-07,4294
1.2940775815693465e-07,4295
1.2940775815693465e-07,4296
1.2940775815693465e-07,4297
1.2940775815693465e-07,4298
1.2940775815693465e-07,4299
1.2940775815693465e-07,4300
1.2940775815693465e-07,4301
1.2940775815693465e-07,4302
1.2940775815693465e-07,4303
1.2940775815693465e-07,4304
1.2940775815693465e-07,4305
1.2940775815693465e-07,4306
1.2940775815693465e-07,4307
1.2940775815693465e-07,4308
1.2940775815693465e-07,4309
1.2940775815693465e-07,4310
1.2940775815693465e-07,4311
1.2940775815693465e-07,4312
1.2940775815693465e-07,4313
1.2940775815693465e-07,4314
1.2940775815693465e-07,4315
1.2940775815693465e-07,4316
1.2940775815693465e-07,4317
1.2940775815693465e-07,4318
1.2940775815693465e-07,4319
7.179297860687655e-07,4320
1.2940775815693465e-07,4321
1.2940775815693465e-07,4322
1.2940775815693465e-07,4323
1.2940775815693465e-07,4324
1.2940775815693465e-07,4325
1.2940775815693465e-07,4326
1.2940775815693465e-07,4327
1.2940775815693465e-07,4328
1.2940775815693465e-07,4329
1.2940775815693465e-07,4330
1.2940775815693465e-07,4331
1.2940775815693465e-07,4332
1.2940775815693465e-07,4333
1.2940775815693465e-07,4334
1.2940775815693465e-07,4335
1.2940775815693465e-07,4336
1.2940775815693465e-07,4337
1.2940775815693465e-07,4338
1.2940775815693465e-07,4339
1.2940775815693465e-07,4340
1.2940775815693465e-07,4341
1.2940775815693465e-07,4342
1.2940775815693465e-07,4343
1.2940775815693465e-07,4344
1.2940775815693465e-07,4345
1.2940775815693465e-07,4346
1.2940775815693465e-07,4347
7.607956700008678e-07,4348
1.2940775815693465e-07,4349
1.2940775815693465e-07,4350
1.2940775815693465e-07,4351
1.2940775815693465e-07,4352
1.2940775815693465e-07,4353
2.694267004287287e-07,4354
1.2940775815693465e-07,4355
7.607956700008678e-07,4356
1.2940775815693465e-07,4357
1.2940775815693465e-07,4358
1.2940775815693465e-07,4359
1.2940775815693465e-07,4360
1.2940775815693465e-07,4361
1.2940775815693465e-07,4362
1.2940775815693465e-07,4363
1.2940775815693465e-07,4364
1.2940775815693465e-07,4365
1.2940775815693465e-07,4366
1.2940775815693465e-07,4367
1.2940775815693465e-07,4368
1.2940775815693465e-07,4369
1.2940775815693465e-07,4370
1.2940775815693465e-07,4371
1.2940775815693465e-07,4372
1.2940775815693465e-07,4373
1.2940775815693465e-07,4374
1.2940775815693465e-07,4375
1.2940775815693465e-07,4376
1.2940775815693465e-07,4377
1.2940775815693465e-07,4378
1.2940775815693465e-07,4379
1.2940775815693465e-07,4380
1.2940775815693465e-07,4381
1.2940775815693465e-07,4382
1.2940775815693465e-07,4383
1.2940775815693465e-07,4384
1.2940775815693465e-07,4385
1.2940775815693465e-07,4386
1.2940775815693465e-07,4387
1.2940775815693465e-07,4388
1.2940775815693465e-07,4389
1.2940775815693465e-07,4390
1.2940775815693465e-07,4391
1.2940775815693465e-07,4392
4.0944564270055255e-07,4393
1.2940775815693465e-07,4394
2.0382557831670994e-05,4395
2.0382557831670967e-05,4396
1.2940775815693465e-07,4397
1.2940775815693465e-07,4398
1.2940775815693465e-07,4399
1.455286356623251e-06,4400
1.2940775815693465e-07,4401
1.2940775815693465e-07,4402
1.2940775815693465e-07,4403
1.2940775815693465e-07,4404
1.2940775815693465e-07,4405
1.2940775815693465e-07,4406
1.2940775815693465e-07,4407
1.2940775815693465e-07,4408
1.2940775815693465e-07,4409
1.2940775815693465e-07,4410
1.2940775815693465e-07,4411
1.2940775815693465e-07,4412
1.2940775815693465e-07,4413
1.2940775815693465e-07,4414
1.2940775815693465e-07,4415
1.2940775815693465e-07,4416
1.2940775815693465e-07,4417
1.2940775815693465e-07,4418
1.2940775815693465e-07,4419
1.2940775815693465e-07,4420
1.2940775815693465e-07,4421
1.2940775815693465e-07,4422
1.2940775815693465e-07,4423
1.2940775815693465e-07,4424
1.2940775815693465e-07,4425
1.2940775815693465e-07,4426
1.2940775815693465e-07,4427
1.2940775815693465e-07,4428
1.2940775815693465e-07,4429
1.2940775815693465e-07,4430
1.2940775815693465e-07,4431
1.2940775815693465e-07,4432
1.2940775815693465e-07,4433
1.2940775815693465e-07,4434
1.2940775815693465e-07,4435
1.2940775815693465e-07,4436
1.2940775815693465e-07,4437
1.2940775815693465e-07,4438
1.2940775815693465e-07,4439
1.2940775815693465e-07,4440
1.2940775815693465e-07,4441
1.2940775815693465e-07,4442
1.2940775815693465e-07,4443
1.2940775815693465e-07,4444
1.2940775815693465e-07,4445
1.2940775815693465e-07,4446
1.2940775815693465e-07,4447
1.2940775815693465e-07,4448
1.2940775815693465e-07,4449
1.2940775815693465e-07,4450
1.2940775815693465e-07,4451
1.2940775815693465e-07,4452
1.2940775815693465e-07,4453
1.2940775815693465e-07,4454
1.2940775815693465e-07,4455
1.2940775815693465e-07,4456
1.2940775815693465e-07,4457
1.2940775815693465e-07,4458
1.2940775815693465e-07,4459
1.2940775815693465e-07,4460
1.2940775815693465e-07,4461
1.2940775815693465e-07,4462
1.2940775815693465e-07,4463
1.2940775815693465e-07,4464
1.2940775815693465e-07,4465
1.2940775815693465e-07,4466
1.2940775815693465e-07,4467
1.2940775815693465e-07,4468
1.2940775815693465e-07,4469
1.2940775815693465e-07,4470
1.2940775815693465e-07,4471
1.2940775815693465e-07,4472
1.2940775815693465e-07,4473
1.2940775815693465e-07,4474
1.2940775815693465e-07,4475
1.2940775815693465e-07,4476
1.2940775815693465e-07,4477
1.2940775815693465e-07,4478
1.2940775815693465e-07,4479
1.2940775815693465e-07,4480
1.2940775815693465e-07,4481
2.628359318782427e-07,4482
1.2940775815693465e-07,4483
1.2940775815693465e-07,4484
1.2940775815693465e-07,4485
1.2940775815693465e-07,4486
1.2940775815693465e-07,4487
1.2940775815693465e-07,4488
1.2940775815693465e-07,4489
1.2940775815693465e-07,4490
1.2940775815693465e-07,4491
1.2940775815693465e-07,4492
1.2940775815693465e-07,4493
1.2940775815693465e-07,4494
1.2940775815693465e-07,4495
1.2940775815693465e-07,4496
1.2940775815693465e-07,4497
1.2940775815693465e-07,4498
2.1339061517897185e-06,4499
1.2940775815693465e-07,4500
1.2940775815693465e-07,4501
1.2940775815693465e-07,4502
1.2940775815693465e-07,4503
1.2940775815693465e-07,4504
1.2940775815693465e-07,4505
1.2940775815693465e-07,4506
1.2940775815693465e-07,4507
1.2940775815693465e-07,4508
1.2940775815693465e-07,4509
1.2940775815693465e-07,4510
1.2940775815693465e-07,4511
1.2940775815693465e-07,4512
1.2940775815693465e-07,4513
1.2940775815693465e-07,4514
4.155733686492117e-07,4515
1.2940775815693465e-07,4516
1.2940775815693465e-07,4517
1.2940775815693465e-07,4518
1.2940775815693465e-07,4519
1.2940775815693465e-07,4520
1.2940775815693465e-07,4521
1.516457871104903e-07,4522
1.2940775815693465e-07,4523
1.2940775815693465e-07,4524
1.2940775815693465e-07,4525
1.2940775815693465e-07,4526
1.2940775815693465e-07,4527
1.2940775815693465e-07,4528
1.2940775815693465e-07,4529
1.2940775815693465e-07,4530
1.2940775815693465e-07,4531
1.2940775815693465e-07,4532
1.2940775815693465e-07,4533
1.2940775815693465e-07,4534
1.2940775815693465e-07,4535
1.2940775815693465e-07,4536
1.2940775815693465e-07,4537
1.2940775815693465e-07,4538
1.2940775815693465e-07,4539
1.2940775815693465e-07,4540
1.2940775815693465e-07,4541
1.2940775815693465e-07,4542
1.2940775815693465e-07,4543
1.2940775815693465e-07,4544
1.2940775815693465e-07,4545
3.3890943376470846e-07,4546
1.2940775815693465e-07,4547
1.2940775815693465e-07,4548
1.2940775815693465e-07,4549
1.2940775815693465e-07,4550
1.2940775815693465e-07,4551
1.2940775815693465e-07,4552
1.2940775815693465e-07,4553
1.2940775815693465e-07,4554
1.2940775815693465e-07,4555
1.2940775815693465e-07,4556
1.2940775815693465e-07,4557
1.2940775815693465e-07,4558
3.962641055995512e-07,4559
1.2940775815693465e-07,4560
1.2940775815693465e-07,4561
1.2940775815693465e-07,4562
1.2940775815693465e-07,4563
1.2940775815693465e-07,4564
1.2940775815693465e-07,4565
1.2940775815693465e-07,4566
1.2940775815693465e-07,4567
1.2940775815693465e-07,4568
1.9612184501758642e-07,4569
1.2940775815693465e-07,4570
1.2940775815693465e-07,4571
1.2940775815693465e-07,4572
1.2940775815693465e-07,4573
1.2940775815693465e-07,4574
1.2940775815693465e-07,4575
1.2940775815693465e-07,4576
1.2940775815693465e-07,4577
1.2940775815693465e-07,4578
1.2940775815693465e-07,4579
1.2940775815693465e-07,4580
1.2940775815693465e-07,4581
1.2940775815693465e-07,4582
1.2940775815693465e-07,4583
1.2940775815693465e-07,4584
1.2940775815693465e-07,4585
1.2940775815693465e-07,4586
1.2940775815693465e-07,4587
1.2940775815693465e-07,4588
1.2940775815693465e-07,4589
1.2940775815693465e-07,4590
1.2940775815693465e-07,4591
1.2940775815693465e-07,4592
1.2940775815693465e-07,4593
1.2940775815693465e-07,4594
1.2940775815693465e-07,4595
1.2940775815693465e-07,4596
1.2940775815693465e-07,4597
1.2940775815693465e-07,4598
1.2940775815693465e-07,4599
1.2940775815693465e-07,4600
1.2940775815693465e-07,4601
1.2940775815693465e-07,4602
1.2940775815693465e-07,4603
2.6283593187824293e-07,4604
1.2940775815693465e-07,4605
1.2940775815693465e-07,4606
1.2940775815693465e-07,4607
1.2940775815693465e-07,4608
1.2940775815693465e-07,4609
1.2940775815693465e-07,4610
1.3405250005321474e-06,4611
1.2940775815693465e-07,4612
1.2940775815693465e-07,4613
1.2940775815693465e-07,4614
1.2940775815693465e-07,4615
1.2940775815693465e-07,4616
1.2940775815693465e-07,4617
1.2940775815693465e-07,4618
1.2940775815693465e-07,4619
1.2940775815693465e-07,4620
1.2940775815693465e-07,4621
1.2940775815693465e-07,4622
1.2940775815693465e-07,4623
1.2940775815693465e-07,4624
1.2940775815693465e-07,4625
1.2940775815693465e-07,4626
1.2940775815693465e-07,4627
1.2940775815693465e-07,4628
1.2940775815693465e-07,4629
1.2940775815693465e-07,4630
1.2940775815693465e-07,4631
1.2940775815693465e-07,4632
1.2940775815693465e-07,4633
1.2940775815693465e-07,4634
1.655428617205232e-06,4635
1.2940775815693465e-07,4636
1.2940775815693465e-07,4637
1.2940775815693465e-07,4638
2.759492051145079e-07,4639
1.2940775815693465e-07,4640
1.2940775815693465e-07,4641
1.2940775815693465e-07,4642
1.2940775815693465e-07,4643
1.2940775815693465e-07,4644
1.2940775815693465e-07,4645
1.7388381606404177e-07,4646
1.2940775815693465e-07,4647
1.2940775815693465e-07,4648
5.76649258632562e-06,4649
1.2940775815693465e-07,4650
1.2940775815693465e-07,4651
1.2940775815693465e-07,4652
1.2940775815693465e-07,4653
1.516457871104903e-07,4654
1.2940775815693465e-07,4655
1.2940775815693465e-07,4656
1.2940775815693465e-07,4657
1.2940775815693465e-07,4658
1.1126378745197465e-06,4659
1.2940775815693465e-07,4660
2.038025462835474e-07,4661
1.7388381606404177e-07,4662
1.7388381606404177e-07,4663
1.2940775815693465e-07,4664
1.2940775815693465e-07,4665
1.516457871104903e-07,4666
1.8156451732999177e-07,4667
1.8156451732999177e-07,4668
2.2316138590083223e-07,4669
1.2940775815693465e-07,4670
1.2940775815693465e-07,4671
1.2940775815693465e-07,4672
1.2940775815693465e-07,4673
1.2940775815693465e-07,4674
1.2940775815693465e-07,4675
1.2940775815693465e-07,4676
1.2940775815693465e-07,4677
1.2940775815693465e-07,4678
1.2940775815693465e-07,4679
1.2940775815693465e-07,4680
1.2940775815693465e-07,4681
1.2940775815693465e-07,4682
1.2940775815693465e-07,4683
1.2940775815693465e-07,4684
1.2940775815693465e-07,4685
1.2940775815693465e-07,4686
1.2940775815693465e-07,4687
1.2940775815693465e-07,4688
1.2940775815693465e-07,4689
1.2940775815693465e-07,4690
1.2940775815693465e-07,4691
1.2940775815693465e-07,4692
1.2940775815693465e-07,4693
1.073668653089525e-06,4694
1.2940775815693465e-07,4695
1.2940775815693465e-07,4696
1.2940775815693465e-07,4697
1.2940775815693465e-07,4698
1.2940775815693465e-07,4699
1.2940775815693465e-07,4700
1.2940775815693465e-07,4701
1.2940775815693465e-07,4702
1.2940775815693465e-07,4703
1.2940775815693465e-07,4704
1.2940775815693465e-07,4705
1.2940775815693465e-07,4706
3.28436065543655e-07,4707
1.2940775815693465e-07,4708
1.2940775815693465e-07,4709
1.2940775815693465e-07,4710
1.2940775815693465e-07,4711
1.2940775815693465e-07,4712
1.2940775815693465e-07,4713
1.2940775815693465e-07,4714
1.2940775815693465e-07,4715
1.2940775815693465e-07,4716
1.2940775815693465e-07,4717
1.2940775815693465e-07,4718
1.2940775815693465e-07,4719
1.2940775815693465e-07,4720
1.2940775815693465e-07,4721
1.2940775815693465e-07,4722
1.2940775815693465e-07,4723
1.2940775815693465e-07,4724
1.2940775815693465e-07,4725
1.2940775815693465e-07,4726
1.2940775815693465e-07,4727
1.2940775815693465e-07,4728
1.2940775815693465e-07,4729
1.2940775815693465e-07,4730
1.2940775815693465e-07,4731
1.2940775815693465e-07,4732
5.015387852423956e-07,4733
1.2940775815693465e-07,4734
1.9612184501758626e-07,4735
1.2940775815693465e-07,4736
1.2940775815693465e-07,4737
1.2940775815693465e-07,4738
1.2940775815693465e-07,4739
1.2940775815693465e-07,4740
1.2940775815693465e-07,4741
1.2940775815693465e-07,4742
1.2940775815693465e-07,4743
1.2940775815693465e-07,4744
1.2940775815693465e-07,4745
1.2940775815693465e-07,4746
